"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000101210.17","ENSG00000101210","EEF1A2","protein_coding",1.49044139114421,0.000180906224450009,5.14649332985809,2.32491343223535e-08,3.65605193871388,18.3104724631623,3.65604851461214,0.96591567796177,3.78505970865589,0.000153671678346484,0.000515153819707897,"Positive_interaction"
"ENSG00000247675.9","ENSG00000247675","LRP4-AS1","lncRNA",0.238537581503097,0.832156510145695,4.04888656036649,2.81399937810937e-11,3.81034897886339,8.83416350876042,3.81034398533215,1.00775065277304,3.78103846903714,0.000156175536763152,0.000523184437996209,"Positive_interaction"
"ENSG00000142156.18","ENSG00000142156","COL6A1","protein_coding",2.77932261747908,1.61149977606186e-44,1.74183860131841,2.56529198045649e-18,-1.03748401616067,557.411336263831,-1.03748393990066,0.274449911475757,-3.78023055034688,0.000156683204444286,0.000524521367245689,"Negative_interaction"
"ENSG00000002016.20","ENSG00000002016","RAD52","protein_coding",-0.561134505470818,0.0110678024381571,-1.70080846153994,3.70548988182435e-13,-1.13967395606912,46.8223719341898,-1.13967388483984,0.301785101478004,-3.77644184308055,0.000159084682799536,0.00053163966792237,"Negative_interaction"
"ENSG00000184828.12","ENSG00000184828","ZBTB7C","protein_coding",0.600377340924246,0.0299716809515112,-0.820260015436721,0.00649725535191146,-1.42063735636097,126.018332825754,-1.42063719766588,0.376462981458614,-3.77364380466198,0.000160880414721423,0.000536959689116274,"Negative_interaction"
"ENSG00000117407.19","ENSG00000117407","ARTN","protein_coding",0.791784543790391,0.00741758750311765,2.38738473993759,1.59990507878886e-12,1.5956001961472,33.1294652844243,1.5955999097019,0.422856543234817,3.77338351559065,0.000161048429865447,0.000537272984716863,"Positive_interaction"
"ENSG00000204876.6","ENSG00000204876","ENSG00000204876","lncRNA",-0.888720652182288,6.66455300630071e-06,-2.18324767524379,2.47966902054395e-13,-1.2945270230615,315.554907506295,-1.29452713708884,0.34369507379756,-3.76649895730343,0.000165552775063006,0.000550778424291343,"Negative_interaction"
"ENSG00000196296.16","ENSG00000196296","ATP2A1","protein_coding",-0.187796058446427,0.830614377283476,2.5535361306442,1.86669528649673e-12,2.74133218909063,14.0718751551397,2.74133019335461,0.727959670947882,3.76577206507209,0.000166035213876497,0.000552256671906861,"Positive_interaction"
"ENSG00000240476.3","ENSG00000240476","LINC00973","lncRNA",-0.525146361822023,0.768711764680962,4.70617558712869,7.85515055540155e-27,5.23132194895071,23.2478160820892,5.23130716817928,1.38951183028082,3.76485255769434,0.000166647386346852,0.000554038523271067,"Positive_interaction"
"ENSG00000278385.1","ENSG00000278385","ENSG00000278385","lncRNA",-1.42367648780108,0.00373597700813395,-5.64123190839972,1.11435411620029e-07,-4.21755542059864,12.0217420011124,-4.21755462025406,1.12173368415087,-3.75985376907591,0.000170012704703477,0.000564449969430193,"Negative_interaction"
"ENSG00000258738.1","ENSG00000258738","BAZ1A-AS1","lncRNA",-0.357893476426976,0.268201507970044,-1.99204002004761,1.66126438404439e-08,-1.63414654362063,22.6012250999012,-1.63414634327359,0.434707438956042,-3.75918651679396,0.000170466722558549,0.0005655686225546,"Negative_interaction"
"ENSG00000221821.4","ENSG00000221821","PEX39","protein_coding",-0.479454884062988,0.249979985977943,1.34298392661059,0.000144539672420612,1.82243881067358,15.1835437049914,1.8224383799025,0.484888339225958,3.75847021359952,0.000170955385221584,0.000566959271434817,"Positive_interaction"
"ENSG00000262585.2","ENSG00000262585","LINC01979","lncRNA",-0.461474402239424,0.0671755979646011,1.89017326442564,0.00206205512699098,2.35164766666506,26.2056335723961,2.35164650840045,0.62569459763689,3.75845742840373,0.000170964119249941,0.000566959271434817,"Positive_interaction"
"ENSG00000197779.17","ENSG00000197779","ZNF81","protein_coding",-0.711808370871224,0.00160336786491854,-2.01146332740294,1.95787502276268e-12,-1.29965495653172,72.965749955462,-1.2996549151101,0.345829269250804,-3.75808247209857,0.000171220452150713,0.000567587526733916,"Negative_interaction"
"ENSG00000174327.8","ENSG00000174327","SLC16A13","protein_coding",-0.623101994455206,0.0319083165233397,-2.02368591881263,3.62283299739167e-13,-1.40058392435742,123.458984753856,-1.4005837517924,0.373128032421755,-3.75362779017711,0.000174293612741697,0.00057734012248061,"Negative_interaction"
"ENSG00000307342.1","ENSG00000307342","ENSG00000307342","lncRNA",-0.132768473872654,0.840968144746349,-4.66472815608981,5.10297117063038e-05,-4.53195968221716,8.22260426696849,-4.5319582977593,1.20833850930152,-3.75057011166433,0.000176432962056724,0.000583892780572287,"Negative_interaction"
"ENSG00000188185.14","ENSG00000188185","LINC00265","lncRNA",0.409765205775585,0.168601967903955,-0.786273632492923,0.000119319931550555,-1.19603883826851,38.1885128816102,-1.19603872612327,0.319312343433728,-3.74567019007676,0.00017991282827312,0.000594458893601014,"Negative_interaction"
"ENSG00000187801.17","ENSG00000187801","ZFP69B","protein_coding",-0.166802998040694,0.698003981705699,-2.10895384789683,4.64626044298534e-07,-1.94215084985614,16.9037098973825,-1.9421504595357,0.518618570413349,-3.74485328974582,0.000180499220345767,0.000596260474413232,"Negative_interaction"
