"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000198642.9","ENSG00000198642","KLHL9","protein_coding",-0.36386864107035,0.015370096421803,-0.985554415598033,1.3944256820546e-12,-0.621685774527683,442.231921404213,-0.621685753035592,0.190449653623809,-3.26430498142882,0.0010973297656528,0.00303251391377581,"Significant_interaction"
"ENSG00000173480.12","ENSG00000173480","ZNF417","protein_coding",-0.996185138044906,2.02867078751321e-05,-2.09557734066389,2.37661534155804e-15,-1.09939220261898,50.8476064866262,-1.09939214141589,0.3368070264724,-3.26416035000974,0.00109789010638864,0.00303348396983492,"Negative_interaction"
"ENSG00000087111.24","ENSG00000087111","PIGS","protein_coding",0.186341281161918,0.0318847272002659,-0.189138318142721,0.0383950448070051,-0.375479599304639,845.331570870736,-0.375479595957166,0.115073891599431,-3.26294340739078,0.00110261535772628,0.00304595916206046,"Significant_interaction"
"ENSG00000163798.16","ENSG00000163798","SLC4A1AP","protein_coding",-0.0640219727840667,0.592423903988992,0.354860675043232,0.000139134283278541,0.418882647827299,338.607032626527,0.418882640901547,0.128401272545505,3.26229353181135,0.00110514644789407,0.0030523694154528,"Significant_interaction"
"ENSG00000163597.18","ENSG00000163597","SNHG16","lncRNA",0.109353689846135,0.589835957881847,0.831569140458741,2.8107736384644e-07,0.722215450612606,1173.39908875497,0.722215415200947,0.221411214956048,3.26187368306665,0.00110678450115699,0.00305631116439921,"Significant_interaction"
"ENSG00000225630.1","ENSG00000225630","MTND2P28","unprocessed_pseudogene",-0.0790945349232406,0.720524916827738,0.690500252335709,7.79804882821574e-05,0.76959478725895,408.990226004209,0.769594744316564,0.235951671473756,3.26166260874386,0.00110760886215437,0.00305800488289983,"Significant_interaction"
"ENSG00000113648.19","ENSG00000113648","MACROH2A1","protein_coding",-0.409975295028437,0.00146852882997002,0.130239093517999,0.311796340260046,0.540214388546436,2516.27989860615,0.540214373684884,0.16564326291995,3.26131207609664,0.00110897913886932,0.00306120489152271,"Significant_interaction"
"ENSG00000023902.15","ENSG00000023902","PLEKHO1","protein_coding",0.383905567536322,0.651057315981597,2.71170637389787,3.3100353060217e-17,2.32780080636155,35.4090402128411,2.32779863116433,0.713929146348172,3.26054573212382,0.00111198033627389,0.00306890478637997,"Positive_interaction"
"ENSG00000144040.15","ENSG00000144040","SFXN5","protein_coding",0.132761720993373,0.609186324455799,-0.821794893640518,0.00024521402113923,-0.954556614633891,115.841688988953,-0.954556541271706,0.292773580975743,-3.2603916585998,0.0011125846332723,0.00306998791039265,"Significant_interaction"
"ENSG00000151276.25","ENSG00000151276","MAGI1","protein_coding",0.459840948795127,0.000924288904635062,-0.115037585795169,0.400531778028835,-0.574878534590296,292.086775541792,-0.574878516829542,0.17633347581485,-3.26017799044105,0.00111342317096067,0.00307138833161748,"Significant_interaction"
"ENSG00000151491.16","ENSG00000151491","EPS8","protein_coding",0.0665268634622802,0.296548419686836,0.304229552397639,5.47359338166152e-09,0.237702688935359,1707.14128422686,0.237702687637643,0.072911483005844,3.26015433835834,0.00111351602914147,0.00307138833161748,"Significant_interaction"
"ENSG00000120709.13","ENSG00000120709","FAM53C","protein_coding",-0.163870530396005,0.241782436547573,0.363652120526519,0.00200084600135423,0.527522650922524,654.577479856913,0.52752263685947,0.161822742628613,3.25987947238137,0.00111459567943717,0.00307378127238885,"Significant_interaction"
"ENSG00000115649.18","ENSG00000115649","CNPPD1","protein_coding",-0.510463867047308,3.0878304201801e-09,-0.136662634737997,0.118138960565343,0.373801232309311,780.662655937609,0.37380122723012,0.114681854030987,3.25946271438129,0.00111623451606413,0.00307771510783891,"Significant_interaction"
"ENSG00000213719.10","ENSG00000213719","CLIC1","protein_coding",0.113676872042305,0.29130753142864,-0.292019146937863,0.00138506936718062,-0.405696018980168,4988.12128769843,-0.40569601282109,0.124492674244333,-3.25879426467182,0.00111886774476367,0.00308438869262224,"Significant_interaction"
"ENSG00000115307.19","ENSG00000115307","AUP1","protein_coding",-0.192717022057735,0.0659925250474181,0.225039853432225,0.0181602326757003,0.41775687548996,1020.31603544315,0.417756868621466,0.128214785115862,3.2582581505242,0.00112098381210881,0.00308904685398,"Significant_interaction"
"ENSG00000106077.21","ENSG00000106077","ABHD11","protein_coding",-0.97512538403798,9.1883922265233e-11,-0.334229093726902,0.0202160613225008,0.640896290311078,504.370052449446,0.640896265531426,0.196698916012643,3.25826028187278,0.00112097539225653,0.00308904685398,"Significant_interaction"
"ENSG00000272142.5","ENSG00000272142","LYRM4-AS1","lncRNA",-0.354496849290254,0.238457018261875,-1.59752423887853,7.5504772128264e-08,-1.24302738958828,25.6618964003374,-1.24302725254851,0.381557019357805,-3.25777587486305,0.0011228905372309,0.00309371286417305,"Negative_interaction"
