"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000267296.3","ENSG00000267296","CEBPA-DT","lncRNA",-0.84358012717499,0.00060712847471707,-4.1351170211176,3.86166894638675e-22,-3.29153689394261,37.2192568273734,-3.29153666427294,0.475124121129271,-6.92774060060272,4.27614892150419e-12,5.62851500185638e-11,"Negative_interaction"
"ENSG00000007376.10","ENSG00000007376","RPUSD1","protein_coding",0.359435092567628,0.010105655845831,-0.928099434123005,5.25072038034735e-11,-1.28753452669063,290.415134264477,-1.28753448633426,0.18591950473754,-6.92522545255194,4.35281736956213e-12,5.72423133572544e-11,"Negative_interaction"
"ENSG00000101246.22","ENSG00000101246","ARFRP1","protein_coding",-1.24258496198872,3.05141360476983e-05,-4.09314792309147,2.28305740844148e-39,-2.85056296110275,134.588843541485,-2.85056255482503,0.411737957296544,-6.92324451586082,4.41414878447823e-12,5.7996232261703e-11,"Negative_interaction"
"ENSG00000198682.15","ENSG00000198682","PAPSS2","protein_coding",1.50850145452051,8.01383403378573e-17,-0.0474320234462554,0.779512031169983,-1.55593347796677,972.129266253081,-1.55593343059385,0.224744910808706,-6.92310862566406,4.41838696810826e-12,5.79993332806384e-11,"Negative_interaction"
"ENSG00000182057.6","ENSG00000182057","OGFRP1","lncRNA",-0.871401633674737,0.000117438394105532,-4.69753518126645,2.73462835203873e-19,-3.82613354759171,48.5407852467982,-3.82613351617075,0.552703808199132,-6.92257491157406,4.43507123625288e-12,5.81130672294545e-11,"Negative_interaction"
"ENSG00000146676.10","ENSG00000146676","PURB","protein_coding",-0.475148414328377,0.000167068469996131,-1.63696077938748,5.63100259097815e-40,-1.1618123650591,719.328997839287,-1.1618123354476,0.167907414935516,-6.91936288754008,4.53679347495e-12,5.93922412276201e-11,"Negative_interaction"
"ENSG00000257743.9","ENSG00000257743","MGAM2","protein_coding",0.529852360982777,0.0504723504164901,-1.70379703540103,3.46849520938338e-14,-2.23364939638381,138.439581134363,-2.2336491660162,0.322892108444987,-6.9176331895295,4.59251546613804e-12,6.00674495805709e-11,"Negative_interaction"
"ENSG00000085982.18","ENSG00000085982","USP40","protein_coding",-1.46733759121862,2.96159686214346e-19,-3.01455346906507,4.93230594044234e-77,-1.54721587784645,433.851164661783,-1.54721580818055,0.223848426376599,-6.91189048422232,4.78237013271294e-12,6.23817353404824e-11,"Negative_interaction"
"ENSG00000139291.16","ENSG00000139291","TMEM19","protein_coding",-0.433116718174212,0.100463510330032,-2.79810181122512,8.57228383646855e-27,-2.36498509305091,148.312611797867,-2.36498485899236,0.342218001298143,-6.91075527886087,4.82080072658224e-12,6.28264785338397e-11,"Negative_interaction"
"ENSG00000116833.16","ENSG00000116833","NR5A2","protein_coding",1.90268142046048,6.30810173795074e-05,-1.84151748232876,2.23804987970081e-08,-3.74419890278924,36.5892861378172,-3.74419795546244,0.542009461269351,-6.90799372153719,4.91555731643040e-12,6.40038244651477e-11,"Negative_interaction"
