"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000224437.2","ENSG00000224437","PIGUP1","processed_pseudogene",-0.553571974478546,0.114203960690607,-0.887703963333028,0.011349236738498,-0.334131988854482,20.8457691656296,-0.334131959140327,0.448402261618131,-0.745161181691097,0.456174286554074,0.55455731572365,"Not_significant"
"ENSG00000165995.25","ENSG00000165995","CACNB2","protein_coding",0.141699504800931,0.692413340990351,0.40097390864678,0.0884762345167838,0.259274403845849,31.3675079891029,0.259274357965622,0.348100662310374,0.744825810570989,0.456377029465551,0.554757248030092,"Not_significant"
"ENSG00000160685.16","ENSG00000160685","ZBTB7B","protein_coding",0.0107630443225667,0.952242250283517,-0.113700251017439,0.392571793124344,-0.124463295340006,966.193679771462,-0.124463292379867,0.16726127550087,-0.744124974577394,0.456800871460427,0.555132765551741,"Not_significant"
"ENSG00000184014.11","ENSG00000184014","DENND5A","protein_coding",0.67378663553398,0.000492741066640203,0.528480051631718,7.36973973863817e-10,-0.145306583902262,549.840197767739,-0.145306654410346,0.195263719128371,-0.744155929524307,0.456782146283779,0.555132765551741,"Not_significant"
"ENSG00000183570.19","ENSG00000183570","PCBP3","protein_coding",-0.66002017113168,0.194523419919866,0.483526760434161,0.781092387927467,1.14354693156584,6.79141760264408,1.14353859133271,1.53661169016643,0.744194905356244,0.456758569750106,0.555132765551741,"Not_significant"
"ENSG00000214846.4","ENSG00000214846","ENSG00000214846","processed_pseudogene",-0.412001409120697,0.216145055609461,-0.129591168748852,0.662702296999521,0.282410240371845,31.2005246520023,0.28241019972808,0.379643620213016,0.743882379926788,0.45694763604776,0.55526132238696,"Not_significant"
"ENSG00000153993.16","ENSG00000153993","SEMA3D","protein_coding",0,1,-1.13550615743988,0.0672797617398029,-1.13550615743988,4.06480125801987,-1.20095573757119,1.61457093786692,-0.74382345761644,0.456983286786453,0.55526132238696,"Not_significant"
"ENSG00000204227.7","ENSG00000204227","RING1","protein_coding",-0.429620050251339,0.00306331036432728,-0.297718872419874,0.018419835890954,0.131901177831465,220.017850338528,0.131901173558723,0.177359591951789,0.743693487942719,0.45706193000938,0.555310319391007,"Not_significant"
"ENSG00000071859.17","ENSG00000071859","FAM50A","protein_coding",0.0120316869080368,0.936769517787481,0.117038469726267,0.281645652980795,0.10500678281823,388.399766437074,0.10500678072751,0.141288551640098,0.743207991791097,0.457355765631554,0.555620735646952,"Not_significant"
"ENSG00000105219.12","ENSG00000105219","CCNP","protein_coding",-0.942494262666807,0.558438913784796,0.0135659970067934,0.972976728561648,0.9560602596736,20.308654814555,0.956056001618072,1.28710432860559,0.742796042535131,0.457605171813963,0.555877129080297,"Not_significant"
"ENSG00000285184.6","ENSG00000285184","ENSG00000285184","lncRNA",-0.280658129119306,0.554881940071308,-0.673187408038676,0.0958916856611466,-0.39252927891937,16.782595211179,-0.392529181414134,0.528519323356111,-0.742695988713457,0.457665758858472,0.555904130196712,"Not_significant"
"ENSG00000166669.16","ENSG00000166669","ATF7IP2","protein_coding",-0.0773316695341878,0.769878703534944,-0.313700290225757,0.252732943462189,-0.236368620691569,54.51956702686,-0.236368628680337,0.318319743152568,-0.742550953137228,0.457753592351969,0.555964218937708,"Not_significant"
"ENSG00000149809.19","ENSG00000149809","TM7SF2","protein_coding",-0.019049055374242,0.93619714854045,-0.184810487582899,0.287797921794087,-0.165761432208657,114.067239001387,-0.165761424357482,0.223262378449369,-0.742451215958326,0.457813998641577,0.555990988713125,"Not_significant"
"ENSG00000174370.13","ENSG00000174370","KCNJ5-AS1","lncRNA",0.321162604129032,0.709193393598198,0.832011591808943,0.000806297154374423,0.510848987679911,25.8343174277736,0.51084782625214,0.688855896537675,0.741588812434881,0.458336503910822,0.55657890184981,"Not_significant"
"ENSG00000286264.3","ENSG00000286264","ENSG00000286264","protein_coding",0.0647023278170138,0.976222131800803,1.04723903282092,0.0441737273248503,0.982536705003906,5.03827590011067,0.98253235195194,1.32519902504694,0.741422483250874,0.458437316394589,0.556608041989811,"Not_significant"
"ENSG00000147231.15","ENSG00000147231","RADX","protein_coding",0.866586858194373,0.0523515738747266,1.21939053238381,1.57868819959571e-05,0.352803674189437,19.1533243155901,0.352803446721207,0.475831772632226,0.741445752496842,0.458423212105456,0.556608041989811,"Not_significant"
"ENSG00000151694.17","ENSG00000151694","ADAM17","protein_coding",0.156915668181278,0.0485585864528781,0.227266744754398,0.000751721598437873,0.07035107657312,741.954165131593,0.070351075709026,0.0949610865100926,0.740841099175387,0.458789792231749,0.5569893330839,"Not_significant"
"ENSG00000168062.11","ENSG00000168062","BATF2","protein_coding",0.642830490232668,0.0124305111110898,0.394163500261077,0.136714944904593,-0.248666989971591,37.6538620501794,-0.248666961969302,0.335994756710749,-0.740091793109064,0.45924429813009,0.55749441853755,"Not_significant"
"ENSG00000186566.15","ENSG00000186566","GPATCH8","protein_coding",0.339538245490846,0.0023490899425268,0.235845453327718,0.0218598625475772,-0.103692792163128,902.364495580712,-0.103692790544243,0.140189507505163,-0.739661565188277,0.459505375032793,0.557764628107483,"Not_significant"
"ENSG00000267475.4","ENSG00000267475","NUDT19-DT","lncRNA",-1.47261757452983,0.000229265233318616,-1.95905299285673,0.000594009549319666,-0.4864354183269,11.8447758009805,-0.486435802439634,0.658069777132728,-0.739185751029444,0.459794211977977,0.558068485760874,"Not_significant"
"ENSG00000162542.16","ENSG00000162542","TMCO4","protein_coding",-0.289535612185249,0.0207290605452735,-0.409215574222816,0.000892006586117126,-0.119679962037567,196.811052625518,-0.119679960624397,0.161970792642162,-0.738898406756598,0.459968689880833,0.558146176323914,"Not_significant"
