"gene_id","ensembl_gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000184441.4","ENSG00000184441","ENSG00000184441","lncRNA",14.5271109304709,-2.92560971798489,0.7426153466843,-3.93960309472115,8.16165239302131e-05,0.000152519234661076,"Downregulated"
"ENSG00000179546.7","ENSG00000179546","HTR1D","protein_coding",57.9119570632481,-1.07780658488442,0.273714703964898,-3.93770071271963,8.22661122255493e-05,0.000153693502432985,"Downregulated"
"ENSG00000261799.1","ENSG00000261799","ENSG00000261799","lncRNA",43.642853315,-1.07305073198648,0.272699454899248,-3.9349207074247,8.32241677184278e-05,0.00015544330952126,"Downregulated"
"ENSG00000213025.2","ENSG00000213025","COX20P1","processed_pseudogene",14.7448352305411,-1.661822214685,0.422587283603127,-3.93249460919817,8.40688656477129e-05,0.000156960319629819,"Downregulated"
"ENSG00000247735.2","ENSG00000247735","KCTD13-DT","lncRNA",12.3468431580845,-1.97686010236153,0.503335011360851,-3.92752353351449,8.58250252857089e-05,0.000160032973036605,"Downregulated"
"ENSG00000274922.4","ENSG00000274922","ENSG00000274922","lncRNA",5.82138559534763,-3.59036128687169,0.915897065812666,-3.92004890165905,8.853100265431e-05,0.000164845341188007,"Downregulated"
"ENSG00000248932.9","ENSG00000248932","COPB2-DT","lncRNA",35.1589312396012,-1.0724882464971,0.274092328806158,-3.91287217401689,9.12048185980223e-05,0.000169606086375278,"Downregulated"
"ENSG00000269386.7","ENSG00000269386","RAB11B-AS1","lncRNA",22.6787299583162,-1.3969786571687,0.35705807720415,-3.91246899694126,9.13572697648229e-05,0.000169867789765437,"Downregulated"
"ENSG00000296729.1","ENSG00000296729","ENSG00000296729","lncRNA",4.65947784978261,-3.11002432293006,0.795007294800344,-3.91194438500229,9.15559988108855e-05,0.000170215463087537,"Downregulated"
"ENSG00000204856.14","ENSG00000204856","FAM216A","protein_coding",26.859642885988,-1.28447212993009,0.328391171614569,-3.91140883481992,9.17592925133756e-05,0.000170571532465859,"Downregulated"
"ENSG00000259877.3","ENSG00000259877","ZNF778-DT","lncRNA",5.81376559884826,-4.1591915373407,1.06410326950603,-3.90863523920142,9.28189830055106e-05,0.000172452910476392,"Downregulated"
"ENSG00000168734.16","ENSG00000168734","PKIG","protein_coding",11.0651490849599,-1.47442721129457,0.377254678890962,-3.90830728893551,9.29450422697977e-05,0.000172664985588246,"Downregulated"
"ENSG00000308109.1","ENSG00000308109","ENSG00000308109","lncRNA",3.26784677146167,-3.8727084271184,0.991291560310956,-3.90672994926294,9.35536107719973e-05,0.000173684207956416,"Downregulated"
"ENSG00000255121.2","ENSG00000255121","CENATAC-DT","lncRNA",5.30549089641303,-4.38082745309661,1.12158424502138,-3.90592813026997,9.38644089986384e-05,0.000174216574693682,"Downregulated"
