"gene_id","ensembl_gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000011426.13","ENSG00000011426","ANLN","protein_coding",1722.36714127909,1.34639333816985,0.0998324601129543,13.4865286966432,1.87733583808105e-41,4.0850376825031e-40,"Upregulated"
"ENSG00000132196.18","ENSG00000132196","HSD17B7","protein_coding",86.0367432017197,2.31193379381986,0.171530059023896,13.4783011617677,2.09883915525087e-41,4.53975776685009e-40,"Upregulated"
"ENSG00000100284.24","ENSG00000100284","TOM1","protein_coding",270.998719696302,1.38752971328943,0.102982518816218,13.4734489818181,2.24146121912513e-41,4.84102175671556e-40,"Upregulated"
"ENSG00000117758.16","ENSG00000117758","STX12","protein_coding",596.63493306834,1.50064915314636,0.111385144527213,13.4726148582563,2.2669320625355e-41,4.88874694200365e-40,"Upregulated"
"ENSG00000006634.10","ENSG00000006634","DBF4","protein_coding",559.346203334066,1.41545551469452,0.105091298054316,13.4688175034526,2.38657519202175e-41,5.13149075412154e-40,"Upregulated"
"ENSG00000226549.3","ENSG00000226549","SCDP1","processed_pseudogene",103.084958990042,2.37444541852484,0.176367390003475,13.4630637697709,2.57992800396305e-41,5.53081607003439e-40,"Upregulated"
"ENSG00000075415.17","ENSG00000075415","SLC25A3","protein_coding",7141.66860833261,1.3046652832081,0.0969204786053248,13.4611931552763,2.6460855759014e-41,5.65591034896211e-40,"Upregulated"
"ENSG00000169242.14","ENSG00000169242","EFNA1","protein_coding",750.799511847206,1.92666849578865,0.143450928392748,13.4308541420778,3.98785126409966e-41,8.46148470268407e-40,"Upregulated"
"ENSG00000175866.18","ENSG00000175866","BAIAP2","protein_coding",387.546986773376,1.50504826174541,0.112199652140437,13.4140189655989,5.0051248018736e-41,1.05581177043307e-39,"Upregulated"
"ENSG00000104687.16","ENSG00000104687","GSR","protein_coding",1744.62552398519,1.6236866525989,0.121144591562427,13.4028818922733,5.81601228021953e-41,1.22508212158345e-39,"Upregulated"
"ENSG00000185909.17","ENSG00000185909","KLHDC8B","protein_coding",58.9155130018691,2.08161656941879,0.155674391385943,13.3716056371668,8.86072512476081e-41,1.84762055407243e-39,"Upregulated"
"ENSG00000142677.6","ENSG00000142677","IL22RA1","protein_coding",254.354098826112,1.82626177276443,0.13660682241735,13.3687449898,9.20813735752764e-41,1.91730354289211e-39,"Upregulated"
"ENSG00000155858.7","ENSG00000155858","LSM11","protein_coding",164.299880970421,1.72306008040241,0.128950153413445,13.362218150124,1.00523351332612e-40,2.09007805955842e-39,"Upregulated"
