"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_baseMean","HT55_log2FC","HT55_pvalue","HT55_padj","HT55_status","SW948_baseMean","SW948_log2FC","SW948_pvalue","SW948_padj","SW948_status","shared_response","joint_padj"
"ENSG00000204228.6","ENSG00000204228","HSD17B8","protein_coding",66.5865350293084,-1.30221374459178,2.06098457273562e-08,1.6474235205783e-07,"Downregulated",66.5865350293084,-1.41266851955432,2.40312543517278e-13,9.03400617549258e-13,"Downregulated","Shared_downregulated",1.6474235205783e-07
"ENSG00000023572.11","ENSG00000023572","GLRX2","protein_coding",135.804323699162,-1.060614065482,7.27392090767696e-09,6.33876499062264e-08,"Downregulated",135.804323699162,-1.02747595708504,6.72965124117702e-08,1.67455538782859e-07,"Downregulated","Shared_downregulated",1.67455538782859e-07
"ENSG00000128000.19","ENSG00000128000","ZNF780B","protein_coding",150.178918971687,-1.44342409868741,2.12918866370209e-08,1.69539572056982e-07,"Downregulated",150.178918971687,-4.18575785938407,6.01552591474209e-46,1.75054219992856e-44,"Downregulated","Shared_downregulated",1.69539572056982e-07
"ENSG00000118557.17","ENSG00000118557","PMFBP1","protein_coding",25.3783860971756,-2.05978399448345,1.26445804489532e-12,1.9961357283903e-11,"Downregulated",25.3783860971756,-2.70370408127807,6.85311511641088e-08,1.70469179998329e-07,"Downregulated","Shared_downregulated",1.70469179998329e-07
"ENSG00000206538.11","ENSG00000206538","VGLL3","protein_coding",17.0263026770418,2.85733895270383,2.72125666435149e-08,2.11796195380139e-07,"Upregulated",17.0263026770418,2.92371558217008,6.694429370423e-09,1.80898136185288e-08,"Upregulated","Shared_upregulated",2.11796195380139e-07
"ENSG00000038002.11","ENSG00000038002","AGA","protein_coding",61.7393988876859,-1.02540248729822,2.90722955212357e-08,2.24821615098051e-07,"Downregulated",61.7393988876859,-2.5575521513492,2.55825463088712e-20,1.54026697593752e-19,"Downregulated","Shared_downregulated",2.24821615098051e-07
"ENSG00000142623.12","ENSG00000142623","PADI1","protein_coding",44.9887189947861,1.73154190167745,3.02917650517761e-16,7.82510265829481e-15,"Upregulated",44.9887189947861,2.80541686453172,9.28285175255192e-08,2.28632031947625e-07,"Upregulated","Shared_upregulated",2.28632031947625e-07
"ENSG00000113916.19","ENSG00000113916","BCL6","protein_coding",242.361795040638,3.22127432759456,2.87115718320526e-15,6.60457299984295e-14,"Upregulated",242.361795040638,2.17922300827438,9.3735896681948e-08,2.30749212623542e-07,"Upregulated","Shared_upregulated",2.30749212623542e-07
"ENSG00000183317.19","ENSG00000183317","EPHA10","protein_coding",82.8519900222736,-1.3386758783589,3.16052234591335e-08,2.42725436337977e-07,"Downregulated",82.8519900222736,-2.05610400246448,3.51992313302958e-25,2.87708550726817e-24,"Downregulated","Shared_downregulated",2.42725436337977e-07
"ENSG00000106560.12","ENSG00000106560","GIMAP2","protein_coding",52.4877283120949,1.29993520449315,3.17925190251174e-08,2.43905339180519e-07,"Upregulated",52.4877283120949,1.97593681209148,1.02438378665575e-20,6.36048407721299e-20,"Upregulated","Shared_upregulated",2.43905339180519e-07
